UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U100346,2,7,21,Pr101761,windows,Pr101761,5,0
U100346,1,7,21,Pr101761,windows,Pr101761,5,0
U100347,1307,10677,8833,Product101,windows,Product101,1237,4798
U100347,994,10677,8833,Product101,windows,Product101,1237,4798
U100347,1165,10677,8833,Product101,windows,Product101,1237,4798
U100347,1284,10677,8833,Product101,windows,Product101,1237,4798
U100347,452,10677,8833,Product101,windows,Product101,1237,4798
U100347,671,10677,8833,Product101,windows,Product101,1237,4798
U100349,1,4,3,Pr100438,windows,Pr100438,3,1
U100349,3,4,3,Pr100438,windows,Pr100438,3,1
U100351,127,198,7900,Product101,windows,Product101,39,122
U100351,1,198,7900,Product101,windows,Product101,39,122
U100351,1,198,7900,Product101,windows,Product101,39,122
U100351,18,198,7900,Product101,windows,Product101,39,122
U100351,6,198,7900,Product101,windows,Product101,39,122
U100352,0,0,21,Product101,windows,Product101,0,0
U100353,2,19,21,Product101,windows,Product101,3,4
U100353,3,19,21,Product101,windows,Product101,3,4
U100353,2,19,21,Product101,windows,Product101,3,4
U100354,35,147,21,Product101,windows,Product101,44,57
U100354,44,147,21,Product101,windows,Product101,44,57
U100354,14,147,21,Product101,windows,Product101,44,57
U100354,6,147,21,Product101,windows,Product101,44,57
U100355,2,3,2,Pr100676,android,Pr100676,3,0
U100355,1,3,2,Pr100676,android,Pr100676,3,0
U100356,0,0,21,Product101,windows,Product101,0,0
U100358,1,6,21,Product101,android,Product101,3,0
U100358,2,6,21,Product101,android,Product101,3,0
U100359,2,2,5,Pr101422,windows,Pr101422,1,1
U100360,2,3,21,Pr100938,android,Pr100938,2,0
U100362,0,0,15,Product101,windows,Pr100753,0,0
U100363,1,2,6,Pr100258,android,Pr100258,2,0
U100363,1,2,6,Pr100258,android,Pr100258,2,0
U100364,0,2,14,Pr100152,windows,Pr100152,0,0
U100365,7,13,16,Product101,windows,Product101,8,5
U100365,6,13,16,Product101,windows,Product101,8,5
U100366,2,6,21,Product101,windows,Product101,2,0
U100367,1,24,21,Product101,windows,Product101,4,0
U100367,3,24,21,Product101,windows,Product101,4,0
U100368,0,0,19,Product101,windows,Pr100321,0,0
U100369,0,18,21,Pr101063,windows,Product101,0,0
U100370,2,6,21,Product101,windows,Product101,5,0
U100370,3,6,21,Product101,windows,Product101,5,0
U100371,0,1,8,Product101,android,Product101,0,0
U100372,1,1,21,Pr100676,android,Pr100676,1,0
U100374,6,51,1329,Product101,windows,Product101,33,0
U100374,6,51,1329,Product101,windows,Product101,33,0
U100374,7,51,1329,Product101,windows,Product101,33,0
U100374,8,51,1329,Product101,windows,Product101,33,0
U100374,2,51,1329,Product101,windows,Product101,33,0
U100375,1,1,19,Pr100366,windows,Pr100366,1,0
U100376,1,1,3,Pr100152,windows,Pr100152,1,0
U100377,12,70,174,Product101,windows,Product101,9,20
U100377,15,70,174,Product101,windows,Product101,9,20
U100377,2,70,174,Product101,windows,Product101,9,20
U100378,1,1,6,Pr100044,android,Pr100044,1,0
U100379,2,5,21,Pr100739,android,Product101,0,2
U100380,3,6,21,Product101,android,Product101,6,0
U100380,1,6,21,Product101,android,Product101,6,0
U100380,1,6,21,Product101,android,Product101,6,0
U100380,1,6,21,Product101,android,Product101,6,0
U100381,112,150,8831,Product101,windows,Product101,34,111
U100381,14,150,8831,Product101,windows,Product101,34,111
U100381,19,150,8831,Product101,windows,Product101,34,111
U100382,22,182,21,Product101,windows,Product101,27,44
U100382,3,182,21,Product101,windows,Product101,27,44
U100382,13,182,21,Product101,windows,Product101,27,44
U100382,15,182,21,Product101,windows,Product101,27,44
U100382,15,182,21,Product101,windows,Product101,27,44
U100383,2,16,21,Product101,android,Product101,11,1
U100383,1,16,21,Product101,android,Product101,11,1
U100383,1,16,21,Product101,android,Product101,11,1
U100383,3,16,21,Product101,android,Product101,11,1
U100384,0,129,7505,Product101,windows,Product101,0,0
U100386,1,2,21,Pr101058,windows,Product101,2,0
U100386,1,2,21,Pr101058,windows,Product101,2,0
U100387,7,29,5134,Product101,mac os x,Product101,8,5
U100387,1,29,5134,Product101,mac os x,Product101,8,5
U100387,4,29,5134,Product101,mac os x,Product101,8,5
U100387,1,29,5134,Product101,mac os x,Product101,8,5
U100388,2,7,19,Pr100986,android,Pr100986,5,0
U100388,2,7,19,Pr100986,android,Pr100986,5,0
U100388,1,7,19,Pr100986,android,Pr100986,5,0
U100389,1,3,13,Pr100654,rare,Pr100654,1,0
U100390,37,46,21,Pr102697,windows,Product101,21,23
U100390,2,46,21,Pr102697,windows,Product101,21,23
U100390,1,46,21,Pr102697,windows,Product101,21,23
U100390,4,46,21,Pr102697,windows,Product101,21,23
U100391,2,12,6,Pr100200,windows,Product101,7,5
U100391,4,12,6,Pr100200,windows,Product101,7,5
U100391,6,12,6,Pr100200,windows,Product101,7,5
U100394,4,18,21,Product101,rare,Product101,5,1
U100394,1,18,21,Product101,rare,Product101,5,1
U100394,1,18,21,Product101,rare,Product101,5,1
U100396,1,7,21,Pr101062,windows,Product101,3,0
U100396,2,7,21,Pr101062,windows,Product101,3,0
U100397,0,0,21,Product101,windows,Pr101865,0,0
U100398,3,62,4727,Product101,windows,Product101,21,26
U100398,10,62,4727,Product101,windows,Product101,21,26
U100398,9,62,4727,Product101,windows,Product101,21,26
U100398,20,62,4727,Product101,windows,Product101,21,26
U100398,4,62,4727,Product101,windows,Product101,21,26
U100398,1,62,4727,Product101,windows,Product101,21,26
U100399,1,3,7,Pr100369,android,Pr100369,2,0
U100400,1,2,6,Pr100036,windows,Pr100036,2,0
U100400,1,2,6,Pr100036,windows,Pr100036,2,0
U100401,0,3,21,Pr100822,windows,Product101,0,0
U100402,1,1,6,Pr100612,rare,Pr100612,1,0
U100403,0,0,0,Product101,windows,Product101,0,0
U100405,1,22,21,Product101,windows,Product101,16,3
U100405,3,22,21,Product101,windows,Product101,16,3
U100405,5,22,21,Product101,windows,Product101,16,3
U100405,7,22,21,Product101,windows,Product101,16,3
U100406,3,5,21,Pr100978,android,Pr100978,4,1
U100406,1,5,21,Pr100978,android,Pr100978,4,1
U100406,1,5,21,Pr100978,android,Pr100978,4,1
U100407,5,20,21,Product101,windows,Product101,2,3
U100408,0,1,8,Pr100550,windows,Pr100550,0,0
U100409,0,4,21,Pr100102,windows,Product101,0,0
U100410,45,703,5533,Product101,windows,Product101,60,179
U100410,2,703,5533,Product101,windows,Product101,60,179
U100410,136,703,5533,Product101,windows,Product101,60,179
U100410,39,703,5533,Product101,windows,Product101,60,179
U100410,14,703,5533,Product101,windows,Product101,60,179
U100411,9,35,21,Product101,windows,Product101,4,11
U100411,2,35,21,Product101,windows,Product101,4,11
U100411,4,35,21,Product101,windows,Product101,4,11
U100412,1,2,21,Product101,windows,Product101,1,0
U100413,1,19,21,Pr101760,android,Pr101760,9,6
U100413,14,19,21,Pr101760,android,Pr101760,9,6
U100414,3,7,20,Pr101616,android,Pr101616,2,1
U100415,1,13,21,Pr100551,windows,Product101,2,11
U100415,12,13,21,Pr100551,windows,Product101,2,11
U100416,0,0,21,Product101,windows,Product101,0,0
U100417,1,4,5,Pr100350,windows,Pr100350,4,0
U100417,2,4,5,Pr100350,windows,Pr100350,4,0
U100417,1,4,5,Pr100350,windows,Pr100350,4,0
U100418,2,15,21,Product101,windows,Product101,4,0
U100418,1,15,21,Product101,windows,Product101,4,0
U100420,2,15,21,Product101,windows,Product101,7,0
U100420,4,15,21,Product101,windows,Product101,7,0
U100421,1,1,21,Pr100027,android,Pr102009,1,0
U100422,1,1,18,Pr100560,windows,Pr102072,1,0
U100423,3,74,21,Product101,windows,Product101,16,10
U100423,3,74,21,Product101,windows,Product101,16,10
U100423,4,74,21,Product101,windows,Product101,16,10
U100423,10,74,21,Product101,windows,Product101,16,10
U100423,5,74,21,Product101,windows,Product101,16,10
U100425,9,60,21,Product101,windows,Product101,7,8
U100425,3,60,21,Product101,windows,Product101,7,8
U100425,3,60,21,Product101,windows,Product101,7,8
U100427,0,4,21,Pr100833,mac os x,Pr100870,1,0
U100428,3,3,3,Pr100200,android,Pr100200,1,2
U100429,0,2,20,Product101,windows,Pr100406,0,0
U100430,4,4,4,Product101,windows,Product101,2,2
U100431,0,0,19,Product101,windows,Pr100661,0,0
U100433,1,3,5702,Pr101686,android,Pr101686,3,0
U100433,1,3,5702,Pr101686,android,Pr101686,3,0
U100434,36,39,3500,Product101,windows,Product101,12,25
U100434,1,39,3500,Product101,windows,Product101,12,25
U100435,0,0,20,Product101,android,Pr100341,0,0
U100436,4,7,21,Product101,android,Product101,6,0
U100436,2,7,21,Product101,android,Product101,6,0
U100439,2,14,21,Product101,rare,Product101,6,0
U100439,1,14,21,Product101,rare,Product101,6,0
U100439,1,14,21,Product101,rare,Product101,6,0
U100440,2,2,6,Pr101211,rare,Pr101211,1,1
U100441,0,4,21,Pr100396,windows,Pr100396,0,0
U100443,9,41,21,Product101,windows,Product101,16,10
U100443,6,41,21,Product101,windows,Product101,16,10
U100443,3,41,21,Product101,windows,Product101,16,10
U100443,5,41,21,Product101,windows,Product101,16,10
U100445,0,3,11,Product101,android,Product101,0,0
U100446,0,2,15,Pr102519,android,Pr102519,1,0
U100447,1,8,15,Product101,windows,Product101,7,0
U100447,3,8,15,Product101,windows,Product101,7,0
U100449,10,20,21,Pr101293,windows,Product101,6,13
U100449,1,20,21,Pr101293,windows,Product101,6,13
U100449,3,20,21,Pr101293,windows,Product101,6,13
U100449,4,20,21,Pr101293,windows,Product101,6,13
U100449,1,20,21,Pr101293,windows,Product101,6,13
U100450,1,15,21,Pr100712,windows,Pr100712,9,6
U100450,9,15,21,Pr100712,windows,Pr100712,9,6
U100450,2,15,21,Pr100712,windows,Pr100712,9,6
U100450,1,15,21,Pr100712,windows,Pr100712,9,6
U100450,2,15,21,Pr100712,windows,Pr100712,9,6
U100451,0,1,12,Pr100106,windows,Pr100106,0,0
U100452,2,2,6,Pr101267,android,Pr101267,2,0
U100453,5,5,21,Pr100166,rare,Pr100390,2,3
U100454,7,193,6602,Product101,windows,Product101,16,15
U100454,16,193,6602,Product101,windows,Product101,16,15
U100454,8,193,6602,Product101,windows,Product101,16,15
U100455,2,7,10,Product101,android,Product101,3,1
U100455,2,7,10,Product101,android,Product101,3,1
U100457,42,57,21,Product101,windows,Product101,4,40
U100457,2,57,21,Product101,windows,Product101,4,40
U100458,1,1,21,Pr100321,android,Pr100321,1,0
U100459,1,6,10,Pr100258,android,Pr100258,3,1
U100459,3,6,10,Pr100258,android,Pr100258,3,1
U100460,13,240,2963,Product101,windows,Product101,15,6
U100461,7,10,21,Product101,windows,Product101,8,2
U100461,1,10,21,Product101,windows,Product101,8,2
U100461,1,10,21,Product101,windows,Product101,8,2
U100461,1,10,21,Product101,windows,Product101,8,2
U100462,0,0,16,Product101,android,Pr100675,0,0
U100463,1,12,21,Pr103710,windows,Pr103710,2,9
U100463,10,12,21,Pr103710,windows,Pr103710,2,9
U100464,0,116,21,Product101,windows,Product101,0,0
U100465,7,35,21,Product101,windows,Product101,13,6
U100465,4,35,21,Product101,windows,Product101,13,6
U100465,3,35,21,Product101,windows,Product101,13,6
U100465,5,35,21,Product101,windows,Product101,13,6
U100466,1,2,21,Pr101609,android,Pr101609,1,0
U100467,3,8,21,Product101,windows,Product101,2,3
U100467,2,8,21,Product101,windows,Product101,2,3
U100469,0,0,19,Product101,windows,Product101,0,0
U100470,0,1,11,Product101,windows,Product101,0,0
U100471,5,39,6690,Pr101271,windows,Product101,10,2
U100471,4,39,6690,Pr101271,windows,Product101,10,2
U100471,2,39,6690,Pr101271,windows,Product101,10,2
U100471,1,39,6690,Pr101271,windows,Product101,10,2
U100472,1,1,20,Pr100054,mac os x,Pr100054,1,0
U100473,2,18,21,Pr100788,windows,Product101,3,9
U100473,10,18,21,Pr100788,windows,Product101,3,9
U100474,6,16,21,Pr100483,windows,Product101,2,4
U100475,1,10,21,Product101,windows,Product101,7,0
U100475,1,10,21,Product101,windows,Product101,7,0
U100475,1,10,21,Product101,windows,Product101,7,0
U100475,1,10,21,Product101,windows,Product101,7,0
U100475,1,10,21,Product101,windows,Product101,7,0
U100476,1,4,21,Pr101637,android,Pr101637,1,0
U100477,1,9,12,Pr101474,windows,Product101,1,1
U100477,1,9,12,Pr101474,windows,Product101,1,1
U100478,3,4,2920,Product101,windows,Product101,3,0
U100480,16,16,21,Pr107155,windows,Pr107155,12,4
U100482,0,0,20,Product101,windows,Pr100355,0,0
U100483,0,5,21,Pr103424,windows,Product101,0,0
U100485,0,49,21,Product101,windows,Product101,0,0
U100486,0,1,21,Pr100166,windows,Pr100166,0,0
U100487,11,11,21,Pr100232,windows,Pr100232,4,7
U100489,0,5,6265,Pr100792,windows,Pr100792,0,0
U100490,1,3,16,Pr100054,rare,Pr100054,1,0
U100492,2,89,5661,Product101,windows,Product101,22,19
U100492,22,89,5661,Product101,windows,Product101,22,19
U100493,0,0,17,Product101,windows,Pr100302,0,0
U100494,2,17,21,Pr100522,mac os x,Pr100522,3,12
U100494,13,17,21,Pr100522,mac os x,Pr100522,3,12
U100495,0,0,21,Product101,android,Product101,0,0
U100496,19,23,21,Pr100758,windows,Pr100758,6,15
U100496,1,23,21,Pr100758,windows,Pr100758,6,15
U100497,0,0,15,Product101,android,Pr101421,0,0
U100498,0,0,21,Product101,windows,Pr100142,0,0
U100499,367,3730,8655,Product101,windows,Product101,492,1590
U100499,321,3730,8655,Product101,windows,Product101,492,1590
U100499,292,3730,8655,Product101,windows,Product101,492,1590
U100499,230,3730,8655,Product101,windows,Product101,492,1590
U100499,135,3730,8655,Product101,windows,Product101,492,1590
U100499,643,3730,8655,Product101,windows,Product101,492,1590
U100500,28,28,21,Pr100673,android,Product101,12,16
U100501,1,66,21,Product101,windows,Product101,4,0
U100502,0,1,21,Product101,windows,Pr100934,0,0
U100503,2,1024,8563,Product101,windows,Product101,187,837
U100503,86,1024,8563,Product101,windows,Product101,187,837
U100503,2,1024,8563,Product101,windows,Product101,187,837
U100503,34,1024,8563,Product101,windows,Product101,187,837
U100503,801,1024,8563,Product101,windows,Product101,187,837
U100503,99,1024,8563,Product101,windows,Product101,187,837
U100504,13,17,21,Pr101111,windows,Product101,8,5
U100506,2,4,21,Product101,android,Product101,3,1
U100506,1,4,21,Product101,android,Product101,3,1
U100506,1,4,21,Product101,android,Product101,3,1
U100507,1,9,21,Pr100962,windows,Pr100962,4,5
U100507,8,9,21,Pr100962,windows,Pr100962,4,5
U100508,1,1,21,Product101,android,Pr100012,0,1
U100509,26,26,21,Pr102018,windows,Product101,6,20
U100510,0,4,11,Product101,android,Product101,0,0
U100511,0,1,14,Product101,mac os x,Pr100151,0,0
U100512,0,0,21,Product101,windows,Product101,0,0
U100513,0,1,18,Pr100348,windows,Pr100567,0,0
U100514,0,1,13,Pr100324,android,Pr100324,0,0
U100515,0,3,21,Product101,windows,Product101,0,0
U100516,8,12,21,Product101,windows,Product101,8,2
U100516,1,12,21,Product101,windows,Product101,8,2
U100517,3,26,21,Pr101501,windows,Pr101501,4,0
U100518,0,0,21,Product101,windows,Product101,0,0
U100519,4,5,4429,Pr100417,windows,Product101,2,3
U100519,1,5,4429,Pr100417,windows,Product101,2,3
U100523,2,2,5,Product101,windows,Pr100088,0,2
U100524,1,1,21,Pr100872,android,Pr100872,1,0
U100525,0,0,21,Product101,windows,Product101,0,0
U100526,1,2,8597,Product101,mac os x,Product101,2,0
U100527,7,32,21,Product101,windows,Product101,4,3
U100528,1,1,15,Pr100430,android,Product101,1,0
U100529,0,1,21,Product101,android,Product101,0,0
U100530,3,9,21,Pr100352,android,Pr100812,5,1
U100531,1,1,1,Pr100108,windows,Pr100108,1,0
U100533,1,9,21,Product101,rare,Product101,6,0
U100533,3,9,21,Product101,rare,Product101,6,0
U100533,1,9,21,Product101,rare,Product101,6,0
U100535,0,0,16,Product101,mac os x,Pr100850,0,0
U100536,2,2,21,Pr100102,android,Pr101814,2,0
U100537,0,0,17,Product101,windows,Pr100325,0,0
U100539,0,0,21,Product101,windows,Product101,0,0
U100541,1,2,13,Pr101724,windows,Pr101724,0,1
U100542,1,21,21,Product101,windows,Product101,16,5
U100542,13,21,21,Product101,windows,Product101,16,5
U100542,1,21,21,Product101,windows,Product101,16,5
U100542,3,21,21,Product101,windows,Product101,16,5
U100542,3,21,21,Product101,windows,Product101,16,5
U100543,3,8,21,Product101,windows,Product101,0,3
U100544,0,1,21,Pr100613,windows,Pr100613,1,0
U100545,1,2,21,Pr100986,android,Product101,2,0
U100545,1,2,21,Pr100986,android,Product101,2,0
U100548,0,23,21,Pr100724,windows,Product101,0,0
U100549,2,3,21,Pr101320,android,Pr101320,3,0
U100549,1,3,21,Pr101320,android,Pr101320,3,0
U100550,1,18,21,Product101,android,Product101,7,0
U100550,5,18,21,Product101,android,Product101,7,0
U100550,1,18,21,Product101,android,Product101,7,0
U100552,0,1,8,Pr100166,android,Pr100166,0,0
U100553,1,9,21,Pr101923,windows,Product101,4,3
U100553,5,9,21,Pr101923,windows,Product101,4,3
U100554,5,5,2,Pr100962,android,Product101,3,2
U100555,2,6,21,Pr101039,android,Pr101039,3,0
U100555,1,6,21,Pr101039,android,Pr101039,3,0
U100556,0,4,21,Pr100102,android,Product101,1,0
U100558,19,21,21,Product101,windows,Product101,6,13
U100559,0,4,21,Pr100417,windows,Pr100417,1,0
U100560,1,2,21,Pr101735,windows,Product101,2,0
U100560,1,2,21,Pr101735,windows,Product101,2,0
U100561,11,67,21,Product101,windows,Product101,18,19
U100561,4,67,21,Product101,windows,Product101,18,19
U100561,13,67,21,Product101,windows,Product101,18,19
U100561,7,67,21,Product101,windows,Product101,18,19
U100562,3,5,21,Product101,android,Product101,3,2
U100562,2,5,21,Product101,android,Product101,3,2
U100564,3,3,3,Pr100206,windows,Pr100206,2,1
U100565,0,3,8,Pr100819,mac os x,Pr100819,0,0
U100566,18,30,21,Product101,windows,Product101,8,16
U100566,4,30,21,Product101,windows,Product101,8,16
U100566,1,30,21,Product101,windows,Product101,8,16
U100567,0,0,0,Product101,windows,Product101,0,0
U100570,3,40,3109,Product101,windows,Product101,24,8
U100570,3,40,3109,Product101,windows,Product101,24,8
U100570,16,40,3109,Product101,windows,Product101,24,8
U100570,2,40,3109,Product101,windows,Product101,24,8
U100570,7,40,3109,Product101,windows,Product101,24,8
U100571,1,3,14,Pr100962,android,Pr100962,1,0
U100572,0,4,21,Product101,windows,Product101,1,0
U100573,0,15,21,Pr100086,windows,Pr100471,3,0
U100575,0,23,21,Pr101406,windows,Pr101406,6,0
U100576,0,0,18,Product101,windows,Pr100017,0,0
U100577,0,0,19,Product101,android,Product101,0,0
U100578,2,14,21,Product101,android,Product101,7,2
U100578,2,14,21,Product101,android,Product101,7,2
U100578,4,14,21,Product101,android,Product101,7,2
U100578,1,14,21,Product101,android,Product101,7,2
U100579,4,5,21,Product101,windows,Product101,5,0
U100580,0,3,17,Pr100513,windows,Pr100513,0,0
U100582,0,0,15,Product101,android,Pr100250,0,0
U100583,3,59,6203,Product101,android,Product101,20,33
U100583,50,59,6203,Product101,android,Product101,20,33
U100584,0,1,10,Pr100401,android,Pr100401,0,0
U100586,0,2,14,Pr100330,windows,Pr100330,0,0
U100587,8,15,21,Product101,mac os x,Product101,5,4
U100588,1,10,4748,Pr100946,android,Product101,1,4
U100588,4,10,4748,Pr100946,android,Product101,1,4
U100592,2,48,7526,Product101,windows,Product101,17,19
U100592,19,48,7526,Product101,windows,Product101,17,19
U100592,12,48,7526,Product101,windows,Product101,17,19
U100593,27,45,21,Product101,rare,Product101,18,9
U100594,0,0,21,Product101,windows,Pr100133,0,0
U100595,154,1417,8523,Product101,windows,Product101,302,939
