UserID,Signup Date,User Segment
U119188,2018-02-08 12:26:34.749760+00:00,C
U102954,2017-12-11 05:51:41.610354+00:00,B
U135107,2018-03-31 04:48:01.628773+00:00,B
U129029,2017-12-27 04:49:10.025506+00:00,B
U117893,2018-04-01 01:12:55.893176+00:00,A
U123680,2012-09-26 05:36:44+00:00,A
U111265,2018-04-09 05:52:03.544158+00:00,B
U135531,2018-04-12 22:37:55.663151+00:00,B
U101421,2015-07-09 21:20:43.073456+00:00,B
U110502,2018-02-27 17:41:24.460316+00:00,B
U129329,2018-03-11 01:54:24.199612+00:00,B
U128968,2018-03-21 05:05:15.428204+00:00,B
U131568,2015-10-09 12:48:07.592749+00:00,A
U104227,2018-03-06 07:13:46.039056+00:00,C
U121674,2018-02-05 17:05:04.534462+00:00,C
U121723,2015-07-03 14:32:09.294907+00:00,C
U111338,2018-04-05 04:22:44.063562+00:00,B
U109546,2018-02-11 12:16:32.940234+00:00,C
U108823,2015-02-05 14:50:54+00:00,B
U135695,2016-08-07 20:46:18.250486+00:00,A
U114590,2017-11-20 14:17:06.418036+00:00,A
U101697,2018-04-09 11:22:08.180178+00:00,B
U103119,2018-02-13 05:30:47.637321+00:00,B
U103018,2017-08-03 11:50:31.176507+00:00,C
U113566,2017-03-27 16:49:41.600856+00:00,B
U115344,2018-04-07 20:48:54.093693+00:00,C
U130291,2018-02-24 07:00:50.847453+00:00,B
U116234,2018-04-02 00:43:57.181071+00:00,C
U127807,2017-01-23 03:14:41.189658+00:00,B
U132620,2018-02-19 06:30:10.423318+00:00,C
U117213,2017-10-09 14:05:36.393307+00:00,C
U111306,2017-02-24 12:37:43.019007+00:00,C
U102704,2018-02-21 13:02:09.951561+00:00,B
U126625,2017-06-05 08:46:27.609196+00:00,C
U109213,2015-12-25 16:08:51.161925+00:00,C
U107057,2018-02-26 17:10:04.509372+00:00,B
U104915,2018-01-13 13:05:18.974827+00:00,A
U127827,2018-02-20 13:57:22.189647+00:00,A
U105468,2018-02-26 15:27:47.342272+00:00,C
U133327,2018-04-08 16:31:51.498190+00:00,C
U131162,2018-02-26 13:03:51.801715+00:00,B
U122170,2017-11-03 04:08:22.434399+00:00,B
U130299,2017-07-13 08:46:41.863370+00:00,B
U118553,2017-09-26 07:23:17.557518+00:00,B
U109160,2018-03-03 09:27:56.697811+00:00,B
U131552,2016-04-01 17:12:53.011963+00:00,B
U128213,2018-02-01 19:17:04.707776+00:00,A
U110682,2017-07-17 08:45:14.823161+00:00,C
U106849,2018-04-07 22:46:01.454980+00:00,C
U134839,2018-03-12 16:17:27.674916+00:00,C
U136757,2018-02-08 14:02:56.801826+00:00,B
U129872,2018-04-14 11:57:34.936309+00:00,A
U133017,2016-06-10 02:53:20.979024+00:00,B
U106742,2018-02-23 16:37:32.118872+00:00,B
U120682,2018-03-05 07:12:51.748747+00:00,C
U111045,2018-02-08 08:24:43.671649+00:00,B
U101855,2018-04-12 05:43:19.442146+00:00,B
U131000,2017-06-15 12:10:12.177605+00:00,B
U102024,2012-11-01 16:51:54+00:00,A
U107244,2015-07-04 09:32:10.615260+00:00,C
U117572,2018-01-21 13:51:50.142314+00:00,C
U121374,2018-02-01 19:23:43.071379+00:00,B
U127085,2018-04-14 09:43:10.665273+00:00,B
U116665,2017-10-24 19:30:46.162509+00:00,C
U121211,2017-11-19 15:31:14.525338+00:00,B
U123190,2017-06-06 08:47:52.777914+00:00,B
U115894,2018-04-08 20:05:27.661453+00:00,A
U127957,2018-03-02 10:17:49.218666+00:00,C
U113008,2018-03-27 02:04:22.703988+00:00,B
U101569,2018-03-08 14:25:06.102353+00:00,A
U129669,2018-03-29 01:33:26.629329+00:00,B
U103416,2017-02-27 06:12:14.583366+00:00,C
U120899,2015-06-03 11:04:00.173759+00:00,C
U123884,2018-02-10 06:22:49.457373+00:00,C
U115654,2017-08-24 11:05:14.669716+00:00,B
U129938,2016-11-28 15:09:11.576015+00:00,C
U115196,2018-03-17 11:02:39.930490+00:00,C
U124831,2017-01-26 07:43:50.541508+00:00,A
U120706,2016-12-03 07:41:00.916048+00:00,B
U107251,2018-03-08 20:53:36.101312+00:00,A
U116725,2016-07-21 04:30:05.849520+00:00,C
U101122,2015-06-03 17:04:17.172878+00:00,C
U100066,2017-12-25 03:30:27.565628+00:00,C
U123032,2017-02-24 03:04:24.949667+00:00,A
U112056,2017-08-08 12:57:38.274924+00:00,B
U134062,2017-08-18 10:47:42.629925+00:00,A
U126783,2013-08-08 07:55:12+00:00,A
U131361,2017-09-04 16:24:41.197914+00:00,B
U115327,2018-01-06 10:19:18.475154+00:00,A
U114931,2015-06-13 12:58:13.785075+00:00,A
U132759,2017-10-11 06:23:34.821691+00:00,C
U114093,2018-01-14 08:57:57.703274+00:00,B
U103656,2016-07-22 04:08:07.327659+00:00,B
U128329,2018-03-31 03:57:39.129243+00:00,B
U113709,2017-10-06 09:53:12.746094+00:00,B
U117066,2018-03-13 09:22:15.566269+00:00,C
U125144,2016-09-28 14:31:35.986845+00:00,B
U136640,2017-08-23 17:47:20.318295+00:00,B
U113985,2017-08-24 17:21:29.673776+00:00,B
U101146,2017-08-26 13:00:24.961088+00:00,A
U103277,2018-04-14 06:28:07.745985+00:00,C
U117354,2018-04-05 12:37:44.278957+00:00,B
U109901,2018-02-28 12:34:05.990712+00:00,C
U114102,2018-04-03 10:39:39.847805+00:00,B
U136250,2018-03-19 10:35:46.890181+00:00,B
U122559,2016-06-07 15:09:15.110200+00:00,C
U129823,2017-09-21 09:28:45.321348+00:00,B
U119237,2018-04-01 15:50:12.438116+00:00,C
U115226,2018-04-06 07:00:56.329764+00:00,B
U104690,2018-03-04 15:18:43.871949+00:00,B
U129798,2017-11-20 12:32:47.884992+00:00,C
U125003,2017-11-17 10:31:20.976224+00:00,C
U129285,2018-03-06 03:45:56.601726+00:00,C
U107505,2018-03-13 09:25:52.037868+00:00,C
U104100,2015-03-04 10:19:05.714885+00:00,C
U118565,2017-09-27 11:12:09.891054+00:00,B
U127582,2015-01-16 07:21:36+00:00,A
U105172,2017-07-20 14:23:21.204788+00:00,B
U110981,2018-01-01 07:44:23.542530+00:00,B
U136357,2017-03-16 07:42:23.167880+00:00,B
U119692,2018-01-06 05:17:57.603616+00:00,B
U133116,2017-09-13 11:39:41.919871+00:00,B
U114490,2018-01-04 21:46:57.808153+00:00,B
U133847,2018-01-13 14:55:24.149981+00:00,A
U134491,2018-03-14 18:24:19.436578+00:00,A
U105775,2018-04-07 16:27:27.376495+00:00,C
U104532,2018-03-01 12:14:53.891469+00:00,B
U127148,2018-04-05 20:32:20.582229+00:00,C
U113322,2014-04-23 06:42:22+00:00,B
U130898,2017-12-20 16:23:50.254741+00:00,B
U106240,2018-03-20 13:26:26.681172+00:00,B
U135851,2016-09-28 03:45:19.495579+00:00,B
U119048,2017-08-10 13:32:10.813110+00:00,B
U134003,2017-11-27 04:34:06.212352+00:00,B
U123509,2018-04-14 08:58:07.584694+00:00,C
U102915,2017-05-26 15:03:23.275406+00:00,C
U109452,2017-07-25 23:44:02.037378+00:00,C
U129886,2012-06-13 06:31:21+00:00,B
U120675,2017-03-28 10:11:11.721058+00:00,B
U133007,2015-06-06 18:04:51.999500+00:00,A
U132242,2017-12-12 07:40:43.961665+00:00,B
U110369,2018-03-31 08:25:33.294288+00:00,C
U123764,2017-03-04 06:58:43.638506+00:00,C
U126686,2018-02-28 13:50:33.876757+00:00,B
U127673,2017-08-26 16:25:53.916300+00:00,A
U123921,2017-01-01 16:11:58.122438+00:00,C
U120704,2017-12-17 08:23:37.356780+00:00,B
U125306,2018-01-30 12:36:58.365008+00:00,C
U131265,2015-06-23 19:14:23.793698+00:00,A
U127137,2018-04-13 19:04:17.106385+00:00,C
U116900,2018-03-17 16:12:45.534739+00:00,B
U127027,2018-01-11 07:00:19.686754+00:00,B
U116811,2017-05-04 05:27:16.305908+00:00,A
U132429,2018-01-16 06:01:57.242253+00:00,B
U105942,2018-03-09 11:40:14.378740+00:00,A
U127631,2013-07-15 13:36:15+00:00,A
U111292,2017-09-23 01:14:18.907168+00:00,B
U112451,2017-01-20 15:30:52.505597+00:00,A
U115986,2018-03-27 15:17:04.693938+00:00,B
U101094,2017-08-12 16:57:24.604359+00:00,C
U131721,2018-01-06 04:19:40.492239+00:00,B
U114707,2018-03-26 14:13:24.548483+00:00,C
U110161,2018-01-27 12:10:43.023874+00:00,A
U129626,2018-04-02 11:28:53.699943+00:00,B
U107413,2016-09-08 13:12:42.934053+00:00,C
U124014,2015-08-31 13:15:54.812867+00:00,C
U130821,2017-06-09 03:45:14.199338+00:00,C
U102878,2015-05-01 13:55:31.532351+00:00,B
U112361,2018-01-23 20:20:22.294774+00:00,B
U106694,2017-09-05 07:01:34.280567+00:00,C
U119324,2018-03-19 16:18:40.925794+00:00,C
U126095,2017-11-09 21:45:33.688284+00:00,B
U117110,2017-02-10 12:09:02.358172+00:00,B
U117501,2018-01-24 05:58:24.913202+00:00,A
U107240,2017-12-29 09:09:33.574838+00:00,B
U131896,2018-03-30 18:05:10.148527+00:00,C
U104358,2017-07-03 10:38:36.501030+00:00,B
U117512,2017-05-24 18:46:13.925700+00:00,B
U132513,2015-02-11 09:33:47.541034+00:00,C
U130387,2015-06-29 12:10:35.378062+00:00,A
U117822,2018-04-06 14:19:31.725790+00:00,C
U127556,2017-10-19 11:00:46.981241+00:00,C
U135111,2018-04-10 15:35:09.118455+00:00,B
U120698,2015-12-18 17:44:48.483066+00:00,A
U126116,2018-04-06 23:46:25.903082+00:00,B
U114714,2013-09-18 12:45:45+00:00,C
U107748,2015-08-01 18:30:43.152272+00:00,A
U113208,2017-04-25 08:39:55.277745+00:00,B
U100816,2016-09-16 12:27:11.492875+00:00,B
U100890,2014-03-21 02:23:48+00:00,C
U120002,2018-04-01 11:14:27.945493+00:00,B
U119341,2017-03-21 03:01:03.672815+00:00,C
U124466,2015-07-27 10:08:28.377050+00:00,B
U126195,2017-12-01 14:26:29.103634+00:00,B
U102510,2015-08-04 13:36:42.878067+00:00,B
U130314,2013-02-17 11:23:39+00:00,C
U124668,2013-02-16 10:41:18+00:00,C
U113787,2018-03-29 05:33:40.424902+00:00,A
U135285,2018-01-20 10:55:32.685333+00:00,C
U118870,2017-10-17 06:09:28.419622+00:00,B
U109052,2013-12-24 11:53:24+00:00,C
U108057,2018-04-01 05:17:54.390276+00:00,B
U118559,2017-02-12 19:42:57.071183+00:00,B
U123867,2018-01-12 06:14:51.801930+00:00,C
U103849,2017-09-25 06:12:50.346445+00:00,B
U120745,2017-04-01 12:54:30.953108+00:00,B
U115720,2018-04-11 10:31:32.214386+00:00,B
U132265,2017-09-05 07:10:58.610165+00:00,B
U104124,2017-09-30 15:29:29.399774+00:00,B
U118460,2018-04-09 09:08:18.656368+00:00,A
U117228,2018-04-06 16:22:08.339602+00:00,C
U118166,2017-01-17 15:55:33.441551+00:00,B
U118663,2015-07-15 10:24:06.841370+00:00,C
U106068,2015-01-29 18:54:06+00:00,B
U124486,2017-11-15 20:05:16.646174+00:00,B
U107319,2016-04-13 07:16:24.825002+00:00,C
U120727,2018-03-10 07:54:14.908014+00:00,B
U134449,2014-01-05 19:23:22+00:00,B
U116317,2018-04-10 09:53:22.722529+00:00,C
U114614,2017-11-03 02:48:54.147000+00:00,B
U108647,2014-12-23 12:23:05+00:00,B
U109420,2017-10-05 13:34:05.332491+00:00,C
U136266,2018-04-14 16:47:51.499862+00:00,B
U106013,2018-02-16 20:29:04.085906+00:00,B
U127283,2018-03-31 19:58:02.072465+00:00,B
U117854,2015-04-02 14:20:29.046550+00:00,A
U103286,2017-07-27 07:13:26.148232+00:00,B
U123062,2015-08-25 05:34:26.829349+00:00,C
U111723,2017-12-30 11:04:00.440746+00:00,B
U135601,2018-03-19 07:36:10.284716+00:00,C
U124512,2013-06-07 11:06:59+00:00,B
U110688,2017-10-21 04:49:46.668239+00:00,A
U116845,2016-09-13 16:32:46.147912+00:00,B
U123610,2018-03-21 09:42:19.103409+00:00,C
U102691,2018-02-27 11:27:35.410003+00:00,C
U104617,2017-06-13 08:07:16.845763+00:00,C
U113528,2017-04-29 06:17:37.443454+00:00,A
U124895,2018-02-07 12:31:56.805579+00:00,C
U127371,2018-03-03 02:53:26.791263+00:00,B
U108617,2018-04-07 15:18:36.447071+00:00,C
U128834,2018-04-13 06:10:07.951586+00:00,C
U116696,2016-03-17 15:16:13.855728+00:00,C
U118544,2018-01-18 11:37:27.401473+00:00,B
U114259,2016-11-07 15:54:26.602177+00:00,A
U114036,2018-03-04 14:32:36.763043+00:00,B
U118262,2017-08-10 12:14:25.324109+00:00,C
U124456,2018-04-09 06:23:10.870984+00:00,C
U106577,2017-05-16 10:25:04.142868+00:00,A
U125241,2018-03-22 15:37:17.585602+00:00,C
U129624,2017-04-25 19:02:41.079295+00:00,A
U136091,2018-03-29 12:52:38.660319+00:00,C
U130681,2016-02-02 17:18:24.777187+00:00,C
U122182,2016-06-04 09:54:38.496060+00:00,B
U125427,2018-02-13 17:12:08.937403+00:00,C
U133925,2018-02-17 10:32:39.004863+00:00,B
U118891,2016-07-29 09:05:58.269320+00:00,A
U111031,2015-03-06 11:14:06.704585+00:00,C
U125136,2016-08-23 01:08:24.717819+00:00,B
U115735,2018-04-09 04:39:55.774000+00:00,A
U109506,2018-03-11 09:43:37.510270+00:00,B
U124192,2014-04-06 17:19:38+00:00,C
U123602,2018-03-10 17:43:36.251876+00:00,C
U100717,2017-04-01 12:07:04.737107+00:00,B
U111626,2015-07-24 11:15:31.597193+00:00,A
U128552,2015-06-17 06:46:36.975421+00:00,B
U119600,2015-06-14 12:13:51.346650+00:00,A
U128660,2017-12-27 14:51:49.749809+00:00,B
U118516,2017-01-14 06:22:40.667750+00:00,A
U112549,2017-08-28 19:30:59.877355+00:00,C
U118727,2017-10-01 03:48:23.560425+00:00,B
U103412,2016-07-31 07:34:34.032165+00:00,B
U109209,2017-04-05 06:59:28.911432+00:00,B
U114537,2017-02-06 17:06:38.039208+00:00,A
U132136,2018-03-05 16:46:44.546417+00:00,C
U124689,2017-04-14 18:21:57.460488+00:00,B
U104869,2016-11-14 02:21:20.562279+00:00,C
U115108,2018-03-04 19:04:48.953254+00:00,B
U116424,2018-03-08 12:36:28.623772+00:00,A
U111902,2018-04-10 17:19:20.981784+00:00,B
U115248,2014-11-07 10:51:47+00:00,A
U127823,2018-03-14 05:15:19.900646+00:00,A
U117044,2018-03-08 11:46:41.002170+00:00,B
U107755,2015-03-07 04:39:11.096459+00:00,A
U136185,2018-03-03 05:08:41.208189+00:00,C
U107388,2017-05-11 17:27:56.547114+00:00,C
U126048,2018-04-08 09:43:05.428269+00:00,C
U128291,2018-01-31 13:42:52.540290+00:00,B
U125209,2017-12-25 20:14:12.335908+00:00,A
U101586,2018-01-25 08:52:38.117700+00:00,B
U114397,2015-07-23 13:43:16.034268+00:00,B
U110701,2018-01-25 10:36:49.125782+00:00,C
U113181,2012-09-19 07:22:02+00:00,A
U126571,2013-01-07 10:19:36+00:00,C
U107242,2016-11-14 04:19:42.473688+00:00,A
U101102,2017-08-13 09:19:34.358769+00:00,B
U125139,2013-11-12 11:50:46+00:00,C
U136233,2016-02-25 10:29:39.249022+00:00,A
U101221,2017-04-01 10:16:45.278770+00:00,B
U136394,2016-05-16 21:21:56.468757+00:00,C
U106878,2018-01-16 20:21:48.627297+00:00,B
U129192,2018-03-17 11:07:59.836140+00:00,B
U116132,2018-04-12 09:29:22.905822+00:00,A
U103726,2017-09-14 14:04:26.987194+00:00,B
U106298,2017-08-28 11:35:00.001215+00:00,C
U123391,2018-03-31 02:02:27.446546+00:00,C
U122160,2018-03-03 00:57:45.902328+00:00,C
U104535,2017-01-07 13:22:50.366517+00:00,A
U127722,2018-01-27 05:20:28.245739+00:00,C
U136605,2018-03-12 17:43:45.198089+00:00,A
U118396,2014-07-10 13:56:38+00:00,B
U118412,2013-07-22 20:19:10+00:00,B
U122437,2018-02-16 15:09:45.409564+00:00,B
U109889,2018-04-05 14:16:08.557020+00:00,B
U120167,2018-03-23 11:55:18.062103+00:00,A
U125715,2018-03-18 06:42:25.867498+00:00,C
U128681,2017-06-09 11:16:24.335892+00:00,B
U103895,2018-03-31 07:44:03.346037+00:00,C
U105080,2017-03-15 14:33:51.942560+00:00,A
U136129,2018-03-29 12:52:42.133321+00:00,B
U123899,2018-03-08 08:31:22.987990+00:00,B
U106028,2018-03-13 02:13:05.909573+00:00,C
U123743,2018-03-12 07:08:56.955964+00:00,B
U106156,2013-12-16 21:51:23+00:00,B
U128859,2018-03-03 12:48:39.375306+00:00,B
U122606,2017-04-01 18:39:47.300050+00:00,B
U116605,2016-03-12 08:33:09.238409+00:00,A
U128717,2018-04-13 14:29:45.523779+00:00,B
U110444,2017-07-10 13:26:23.315835+00:00,C
U119163,2017-10-18 04:55:23.005137+00:00,C
U128996,2017-05-13 08:45:54.691066+00:00,C
U111561,2018-03-14 15:11:15.961643+00:00,B
U128744,2017-07-10 15:41:10.489798+00:00,C
U116863,2016-08-06 03:47:46.816227+00:00,C
U114380,2016-09-01 10:01:27.591097+00:00,A
U129726,2017-04-20 22:45:35.992369+00:00,B
U109328,2017-05-28 21:10:11.532005+00:00,B
U118683,2017-12-06 08:09:58.514412+00:00,C
U107462,2016-05-15 12:24:22.254930+00:00,A
U112793,2018-01-14 06:04:33.158839+00:00,B
U126390,2017-03-18 12:13:31.262436+00:00,A
U118567,2017-09-06 10:03:05.180595+00:00,B
U110744,2014-04-24 12:22:02+00:00,B
U111785,2017-07-06 13:16:54.637376+00:00,C
U136141,2017-10-14 04:44:00.601567+00:00,B
U122337,2018-02-06 09:37:51.710928+00:00,B
U132748,2018-04-08 04:23:55.692510+00:00,A
U110689,2017-11-17 06:38:05.321218+00:00,B
U107150,2017-09-10 10:58:46.610463+00:00,B
U116609,2018-03-31 17:47:14.443791+00:00,A
U134717,2018-03-13 11:17:22.840205+00:00,C
U106111,2017-07-04 17:08:42.650339+00:00,B
U122372,2018-03-09 19:22:56.757407+00:00,B
U120501,2017-01-13 12:11:30.589902+00:00,C
U110746,2014-11-10 15:16:09+00:00,B
U131313,2017-12-01 18:22:14.964887+00:00,C
U129748,2015-01-16 13:48:25+00:00,C
U128872,2018-02-19 04:26:57.459090+00:00,B
U115993,2018-04-04 03:19:59.929916+00:00,A
U103050,2015-06-30 18:37:25.434752+00:00,B
U133575,2018-04-09 10:11:13.017520+00:00,A
U105714,2018-03-14 04:20:47.289667+00:00,C
U102335,2018-03-13 06:52:58.207856+00:00,C
U100119,2016-03-23 04:19:51.393944+00:00,C
U102745,2018-03-24 00:04:44.658224+00:00,B
U126145,2017-01-26 14:49:08.539764+00:00,C
U123898,2018-03-26 07:10:10.208640+00:00,B
U112960,2016-07-11 05:51:31.365695+00:00,B
U104613,2017-11-03 18:38:07.654421+00:00,A
U113682,2018-03-25 21:39:14.007367+00:00,B
U130027,2015-05-17 18:09:08.008140+00:00,C
U128302,2017-02-28 02:34:04.827094+00:00,B
U109925,2018-04-01 08:24:40.732141+00:00,B
U125872,2018-04-03 14:39:56.533659+00:00,A
U108406,2017-03-26 06:16:38.760215+00:00,A
U132392,2017-09-12 05:17:10.533969+00:00,C
U125115,2018-03-08 18:55:54.032027+00:00,B
U118630,2018-03-22 17:31:19.288913+00:00,C
U114466,2016-11-17 05:31:42.192863+00:00,B
U117307,2018-04-05 03:38:59.100942+00:00,B
U104282,2013-11-10 11:38:24+00:00,B
U115303,2015-02-21 06:22:55.270360+00:00,B
U125311,2018-01-15 07:14:18.411318+00:00,B
U115231,2018-04-14 04:53:38.201746+00:00,A
U102366,2018-03-10 18:16:58.839878+00:00,C
U100672,2016-04-04 17:30:41.433056+00:00,B
U103363,2016-05-22 05:11:27.515189+00:00,B
U112688,2018-01-12 09:26:12.680695+00:00,B
U111105,2017-11-01 10:44:49.264651+00:00,C
U136585,2017-06-21 05:03:42.032222+00:00,B
U123138,2015-10-27 10:38:21.976856+00:00,B
U133683,2018-03-20 06:03:35.787734+00:00,B
U101369,2017-09-28 10:45:05.752849+00:00,A
U132611,2015-05-28 10:39:45.266621+00:00,B
U111365,2017-09-28 16:53:59.399998+00:00,B
U101961,2017-12-05 17:23:21.564610+00:00,B
U128736,2018-03-19 16:14:03.468396+00:00,B
U115501,2018-02-19 04:47:54.966887+00:00,C
U132798,2018-04-04 04:57:48.967035+00:00,B
U132149,2017-05-19 12:13:50.814401+00:00,A
U129739,2017-06-19 13:51:08.636569+00:00,B
U123974,2017-07-08 16:30:19.605529+00:00,B
U128085,2018-03-06 07:39:49.766782+00:00,A
U119221,2017-09-29 06:05:41.291496+00:00,C
U132595,2013-08-10 16:59:35+00:00,B
U107181,2017-09-21 11:54:04.965609+00:00,B
U131528,2017-07-07 19:42:13.498636+00:00,C
U107419,2015-05-29 23:15:42.269000+00:00,B
U100445,2018-03-29 18:06:43.713552+00:00,A
U102845,2018-01-03 02:17:40.634635+00:00,C
U123895,2018-02-11 08:28:22.798267+00:00,C
U127184,2018-04-01 06:56:30.782682+00:00,B
U121388,2018-04-08 12:29:10.428534+00:00,B
U112634,2017-12-02 08:39:58.923537+00:00,B
U106072,2018-01-23 06:15:36.031608+00:00,C
U116654,2015-09-21 15:04:04.761631+00:00,B
U129885,2017-02-05 18:43:25.705045+00:00,C
U102145,2012-03-21 18:40:00+00:00,A
U105147,2015-01-30 04:30:25+00:00,B
U118617,2016-02-23 18:41:41.942702+00:00,C
U113057,2018-04-01 20:16:57.234176+00:00,B
U135604,2018-04-02 17:06:13.382557+00:00,B
U107042,2018-03-31 08:12:27.927887+00:00,C
U108657,2018-01-18 10:22:14.061045+00:00,B
U125651,2018-02-25 20:09:50.603422+00:00,C
U110897,2018-03-30 08:47:23.944568+00:00,C
U104262,2017-08-13 16:22:41.404919+00:00,A
U118293,2016-07-01 10:56:44.505201+00:00,B
U105279,2017-01-27 01:06:18.524199+00:00,B
U113277,2018-03-27 17:14:41.127147+00:00,B
U102546,2017-08-29 07:32:14.915978+00:00,B
U110204,2018-03-11 15:50:26.714050+00:00,A
U131884,2013-01-21 08:07:03+00:00,C
U115165,2016-06-11 19:10:39.814357+00:00,B
U128616,2017-08-31 20:13:03.085978+00:00,B
U130732,2018-04-10 14:10:32.110858+00:00,B
U110079,2017-07-28 05:22:04.158037+00:00,B
U135103,2017-10-02 05:17:46.051438+00:00,B
U124545,2018-03-17 15:20:39.720149+00:00,A
U120280,2018-03-16 04:07:59.428400+00:00,B
U109907,2017-10-01 07:42:52.527670+00:00,A
U135817,2018-04-12 16:51:06.062398+00:00,C
U103120,2018-01-31 11:55:19.146374+00:00,B
U104512,2016-05-14 08:00:46.155152+00:00,A
U126162,2016-01-20 03:30:08.472015+00:00,B
U127355,2018-03-13 01:46:16.372551+00:00,B
U114210,2017-10-04 17:25:32.382438+00:00,C
U117199,2016-06-07 06:12:23.518240+00:00,A
U134446,2017-06-11 17:45:22.203097+00:00,C
U130241,2018-01-22 00:20:57.820304+00:00,C
U114857,2018-03-16 18:36:12.376074+00:00,C
U105556,2013-03-20 09:53:59+00:00,B
U134217,2018-03-09 06:55:03.146397+00:00,B
U116600,2018-03-05 11:17:59.989526+00:00,B
U117520,2017-02-22 12:08:54.917062+00:00,C
U108566,2018-03-25 16:17:11.398896+00:00,B
U134269,2018-04-12 12:15:21.971692+00:00,B
U107976,2015-10-03 07:41:46.610731+00:00,C
U119565,2016-07-10 16:30:09.819540+00:00,B
U101190,2014-10-17 13:24:19+00:00,B
U115712,2018-04-12 04:21:39.999603+00:00,B
U113555,2018-01-10 16:22:38.735186+00:00,B
U120679,2018-02-19 19:04:03.326259+00:00,C
U107549,2017-10-26 08:02:39.071051+00:00,B
U129041,2018-03-23 14:04:38.477052+00:00,B
U121287,2018-04-06 04:02:24.910344+00:00,B
U105562,2017-09-25 15:36:06.797202+00:00,B
U119287,2017-06-07 16:57:10.554520+00:00,C
U132802,2018-03-29 05:12:51.789976+00:00,C
U103456,2018-04-11 12:42:11.155735+00:00,B
U127115,2018-02-09 13:53:31.864081+00:00,C
U108983,2018-03-06 05:57:21.640669+00:00,C
U135135,2018-04-12 10:29:05.141998+00:00,A
U131106,2016-11-11 15:40:31.722291+00:00,B
U124643,2016-06-05 10:54:51.944639+00:00,B
U134500,2018-03-28 15:22:04.523601+00:00,A
U118263,2015-06-03 17:28:34.986570+00:00,B
U114009,2017-12-17 14:23:24.343454+00:00,B
U122607,2017-04-23 11:06:18.481660+00:00,B
U108177,2018-02-08 05:28:33.070375+00:00,C
U131954,2018-03-22 23:56:59.820878+00:00,B
U106916,2018-04-09 15:15:55.536757+00:00,B
U134790,2018-04-14 08:53:18.460359+00:00,B
U103876,2017-04-15 13:10:46.363768+00:00,A
U104759,2014-01-18 14:51:21+00:00,B
U135292,2018-04-14 12:59:55.985001+00:00,B
U117321,2015-07-16 08:14:23.142692+00:00,B
U129127,2016-09-05 09:54:55.648819+00:00,C
U102859,2015-02-03 12:10:37+00:00,B
U127080,2017-11-13 18:08:08.115477+00:00,B
U100715,2015-05-22 15:38:33.419126+00:00,B
U111858,2013-01-04 12:28:29+00:00,B
U100057,2018-04-08 04:36:44.463852+00:00,C
U127018,2018-03-25 13:49:47.649941+00:00,C
U120429,2018-03-25 06:41:45.428711+00:00,B
U133852,2015-07-03 14:39:59.432629+00:00,A
U126435,2016-11-28 12:08:09.477280+00:00,C
U111373,2018-02-08 17:45:01.861132+00:00,C
U114125,2014-01-18 15:15:49+00:00,B
U136086,2015-05-11 14:18:02.907771+00:00,B
U109114,2017-08-03 04:59:06.453507+00:00,B
U123113,2018-02-17 18:20:26.611440+00:00,B
U112881,2018-01-31 17:32:37.282774+00:00,B
U112263,2018-02-07 16:58:44.748166+00:00,B
U102398,2018-03-13 13:48:31.487206+00:00,B
U130963,2014-01-31 03:43:01+00:00,B
U117121,2017-10-21 14:57:11.503655+00:00,A
U106374,2013-03-12 09:26:02+00:00,C
U108949,2015-07-27 13:04:58.960013+00:00,C
U113251,2013-10-19 09:29:35+00:00,A
U123719,2017-10-05 16:56:12.622914+00:00,B
U118073,2018-02-01 18:13:16.000836+00:00,A
U135643,2018-04-07 04:08:58.460999+00:00,B
U113535,2018-03-21 07:03:13.513336+00:00,B
U122669,2016-07-16 08:16:35.627506+00:00,C
U121342,2018-02-26 19:29:58.701889+00:00,A
U112471,2018-04-05 16:06:00.152560+00:00,C
U131543,2017-12-07 07:41:19.192444+00:00,B
U102494,2017-05-24 05:16:49.397719+00:00,B
